,Addendum A.- OPPS APCs for CY 2025,,,,,,,,,,
,Inflation-adjusted 3-digit coinsurance percentage may not precisely reflect the copayment amount due to rounding calculations.,,,,,,,,,,
APC,Group Title,SI,Relative Weight,Payment Rate,National Unadjusted Copayment,Minimum Unadjusted Copayment,IRA Coinsurance percentage,Adjusted Beneficiary Copayment,Drug and Device Pass-Through Expiration during Calendar Year,Note,
9362,Inj imip 4 cilas 4 releb 2mg,K,,$2.499,.,$0.50,,$0.50,,,
9364,Inj enfort vedo-ejfv 0.25mg,K,,$36.647,.,$7.33,19.072%,$6.99,,Inflation-Adjusted Coinsurance,
9366,Fiasp for insulin pump use,K,,$7.900,.,$1.58,,$1.58,,,
9367,"Inj ruxience, 10 mg",K,,$23.589,.,$4.72,,$4.72,,8% of reference add-on applied,
9370,Fluoroestradiol F 18,K,,$498.670,,$99.74,,$99.74,,,
9372,"Inj. xembify, 100 mg",K,,$14.255,.,$2.86,,$2.86,,,
9374,Mitomycin instillation,K,,$311.356,.,$62.28,,$62.28,,,
9375,"Inj., evomela, 1 mg",K,,$18.003,.,$3.61,,$3.61,,,
9376,Sacituzumab govitecan-hziy,K,,$35.438,.,$7.09,,$7.09,,,
9377,Inj. isatuximab-irfc 10 mg,K,,$79.347,.,$15.87,,$15.87,,,
9378,"Daratumumab, hyaluronidase",K,,$51.386,.,$10.28,,$10.28,,,
9381,"Inj. avsola, 10 mg",K,,$19.825,.,$3.97,,$3.97,,8% of reference add-on applied,
9382,Inj ontruzant 10 mg,K,,$26.369,.,$5.28,,$5.28,,8% of reference add-on applied,
9383,Copper cu 64 dotatate diag,K,,$595.100,,$119.02,,$119.02,,,
9384,Inj belantamab mafodot blmf,K,,$41.730,.,$8.35,,$8.35,,,
9385,"Inj., tafasitamab-cxix",K,,$13.966,.,$2.80,,$2.80,,,
9388,Inj. fe derisomaltose 10 mg,K,,$20.774,.,$4.16,,$4.16,,,
9389,"Inj. lurbinectedin, 0.1 mg",K,,$204.899,.,$40.98,,$40.98,,,
9390,"Pertuzu, trastuzu, 10 mg",K,,$63.880,.,$12.78,,$12.78,,,
9391,Brexucabtagene car pos t,K,,"$488,051.510",.,"$97,607.60",19.483%,"$1,676.00",,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9392,Inj. asceniv,K,,$494.970,.,$99.00,,$99.00,,,
9394,"Inj. inebilizumab-cdon, 1 mg",K,,$484.403,.,$96.89,,$96.89,,,
9396,"Afamelanotide implant, 1 mg",K,,"$2,873.329",.,$574.67,,$574.67,,,
9398,"Covid-19 Vaccine Admin Dose 2 of 2, Single Dose Product or Additional Dose",S,0.4656,$41.520,.,$0.00,,,,,
9399,"Pneumococcal, Influenza, Hepatitis B, and/or Covid-19 Vaccine Home Administration",S,0.4133,$36.850,.,$0.00,,,,,
9406,"Inj, nyvepria",K,,$117.010,.,$23.41,,$23.41,,,
9407,"Inj. lumasiran, 0.5 mg",K,,$318.006,.,$63.61,,$63.61,,,
9408,"Inj. naxitamab-gqgk, 1 mg",K,,$642.289,.,$128.46,,$128.46,,Inflation-Adjusted Coinsurance,
9409,Gallium ga-68 psma-11 ucsf,K,,$534.910,,$106.99,,$106.99,,,
9410,"Gallium ga-68 psma-11, ucla",K,,$372.170,,$74.44,,$74.44,,,
9411,"Inj. riabni, 10 mg",K,,$36.776,.,$7.36,,$7.36,,8% of reference add-on applied,
9413,lisocabtagene car pos t,K,,"$516,485.967",.,"$103,297.20",19.404%,"$1,676.00",,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9414,"Inj, cabote rilpivir 2mg 3mg",K,,$23.174,.,$4.64,,$4.64,,,
9415,"Injection, trilaciclib, 1mg",K,,$5.366,.,$1.08,,$1.08,,,
9416,"Inj, evinacumab-dgnb, 5 mg",K,,$186.306,.,$37.27,,$37.27,,,
9418,"Inj. margetuximab-cmkb, 5 mg",K,,$49.400,.,$9.88,,$9.88,,,
9419,Inj fensolvi 0.25 mg,K,,$868.229,.,$173.65,,$173.65,,,
9421,"Inj, granisetron, xr, 0.1 mg",K,,$5.514,.,$1.11,,$1.11,,,
9422,Idecabtagene vicleucel car,K,,"$528,312.427",.,"$105,662.49",19.395%,"$1,676.00",,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9426,"Inj, cefiderocol, 10 mg",K,,$2.282,.,$0.46,,$0.46,,,
9427,"Injection, oritavancin 10 mg",K,,$43.324,.,$8.67,,$8.67,,,
9428,Inj romidepsin non-lyo 0.1mg,K,,$28.517,.,$5.71,,$5.71,,,
9429,Inj romidepsin lyophil 0.1mg,K,,$30.392,.,$6.08,,$6.08,,,
9430,"Piflu f-18, dia 1 millicurie",K,,$332.440,,$66.49,,$66.49,,,
9431,"Inj, dostarlimab-gxly, 10 mg",K,,$240.064,.,$48.02,,$48.02,,,
9432,"Inj, amivantamab-vmjw",K,,$21.558,.,$4.32,19.138%,$4.13,,Inflation-Adjusted Coinsurance,
9433,Inj aval alfa-nqpt 4mg,K,,$77.861,.,$15.58,,$15.58,,,
9434,Inj anifrolumab-fnia 1mg,K,,$17.763,.,$3.56,,$3.56,,,
9436,Inj pegfilgrast ex bio 0.5mg,K,,$19.981,.,$4.00,,$4.00,,,
9437,"Inj, aspara, rylaze, 0.1 mg",K,,$54.140,.,$10.83,19.549%,$10.59,,Inflation-Adjusted Coinsurance,
9438,"Injection, aducanumab-avwa, 2 mg",K,,$5.978,.,$1.20,,$1.20,,,
9439,"Inj, susvimo 0.1 mg",G,,$80.460,.,$16.10,,$16.10,*,,
9440,"Instill, bupivac and meloxic",G,,$0.769,.,$0.16,,$0.16,*,,
9441,Inj ferric carboxymaltos 1mg,K,,$1.105,.,$0.23,,$0.23,,,
9442,"Inj. pemetrexed, 10 mg",G,,$52.695,.,$10.54,,$10.54,*,,
9443,Gallium illuccix 1 millicure,G,,"$1,037.413",.,$207.49,,$207.49,*,,
9444,"Inj, sutimlimab-jome, 10 mg",G,,$18.127,.,$3.63,,$3.63,*,,
9445,"Injection, ruconest",K,,$34.665,.,$6.94,,$6.94,,,
9446,"Inj, tebentafusp-tebn, 1 mcg",G,,$214.756,.,$42.96,,$42.96,*,,
9447,"Inj, releuko 1 mcg",G,,$0.451,.,$0.10,,$0.10,*,8% of reference add-on applied,
9448,"Oral netupitant, palonosetro",K,,$399.872,.,$79.98,19.030%,$76.10,,Inflation-Adjusted Coinsurance,
9449,"Injection, blinatumomab",K,,$152.507,.,$30.51,19.281%,$29.41,,Inflation-Adjusted Coinsurance,
9450,Fluocinol acet intravit imp,K,,$493.684,.,$98.74,,$98.74,,,
9451,"Injection, peramivir",K,,$1.678,.,$0.34,,$0.34,,,
9452,Inj ceftolozane tazobactam,K,,$8.149,.,$1.63,19.587%,$1.60,,Inflation-Adjusted Coinsurance,
9453,"Injection, nivolumab",K,,$32.296,.,$6.46,,$6.46,,,
9454,"Inj, pasireotide long acting",K,,$533.498,.,$106.70,15.840%,$84.51,,Inflation-Adjusted Coinsurance,
9455,"Injection, siltuximab",K,,$155.968,.,$31.20,18.799%,$29.33,,Inflation-Adjusted Coinsurance,
9456,"Injection, isavuconazonium",K,,$0.985,.,$0.20,19.850%,$0.20,,Inflation-Adjusted Coinsurance,
9458,Florbetaben f18 diagnostic,K,,"$1,273.760",.,$254.76,,$254.76,,,
9459,Flutemetamol f18 diagnostic,K,,$874.400,.,$174.88,,$174.88,,,
9460,"Injection, cangrelor",K,,$18.820,.,$3.77,,$3.77,,,
9461,Choline c-11,K,,"$2,062.940",.,$412.59,,$412.59,,,
9463,"Inj., aprepitant, 1 mg",K,,$1.701,.,$0.35,,$0.35,,,
9466,"Inj., benralizumab, 1 mg",K,,$165.894,.,$33.18,,$33.18,,,
9467,"Inj rituximab, hyaluronidase",K,,$36.576,.,$7.32,,$7.32,,,
9468,Factor ix recomb gly rebinyn,K,,$4.394,.,$0.88,,$0.88,,,
9469,Inj triamcinolone ace xr 1mg,K,,$17.998,.,$3.60,,$3.60,,,
9470,Aripirazole lauroxil 1 mg,K,,$3.233,.,$0.65,,$0.65,,,
9471,Hymovis injection 1 mg,K,,$17.415,.,$3.49,,$3.49,,,
9472,Inj talimogene laherparepvec,K,,$70.367,.,$14.08,19.315%,$13.60,,Inflation-Adjusted Coinsurance,
9473,"Injection, mepolizumab, 1mg",K,,$30.687,.,$6.14,,$6.14,,,
9474,Inj irinotecan liposome 1 mg,K,,$64.215,.,$12.85,,$12.85,,,
9475,"Injection, necitumumab, 1 mg",K,,$5.731,.,$1.15,,$1.15,,,
9476,"Injection, daratumumab 10 mg",K,,$65.317,.,$13.07,,$13.07,,,
9477,"Injection, elotuzumab, 1mg",K,,$7.721,.,$1.55,,$1.55,,,
9478,Inj sebelipase alfa 1 mg,K,,$539.519,.,$107.91,,$107.91,,,
9480,Injection trabectedin 0.1mg,K,,$362.750,.,$72.56,,$72.56,,,
9481,"Injection, reslizumab",K,,$10.319,.,$2.07,,$2.07,,,
9482,Sotalol hydrochloride IV,K,,$22.783,.,$4.56,18.559%,$4.23,,Inflation-Adjusted Coinsurance,
9483,"Inj, atezolizumab,10 mg",K,,$88.223,.,$17.65,,$17.65,,,
9487,"Ustekinumab, iv inject,1 mg",K,,$12.759,.,$2.56,,$2.56,,,
9489,"Inj, nusinersen, 0.1mg",K,,"$1,246.988",.,$249.40,,$249.40,,,
9490,"Inj, bezlotoxumab, 10 mg",K,,$39.865,.,$7.98,,$7.98,,,
9491,"Injection, avelumab, 10 mg",K,,$96.948,.,$19.39,,$19.39,,,
9492,"Inj., durvalumab, 10 mg",K,,$83.883,.,$16.78,,$16.78,,,
9493,"Injection, edaravone, 1 mg",K,,$21.682,.,$4.34,,$4.34,,,
9494,"Injection, ocrelizumab",K,,$58.766,.,$11.76,,$11.76,,,
9495,Gemtuzumab ozogamicin inj,K,,$233.119,.,$46.63,,$46.63,,,
9496,"Inj, faricimab-svoa, 0.1mg",G,,$35.246,.,$7.05,,$7.05,*,,
9498,Ciltacabtagene car-pos t,G,,"$551,318.337",.,"$110,263.67",18.983%,"$1,676.00",*,"Inflation-adjusted coinsurance;Copayments capped at inpatient deductible of $1,676.00.",
9500,"Platelets, irradiated",R,1.5227,$135.780,.,$27.16,,,,,
9501,Platelet pheres leukoreduced,R,5.4627,$487.100,.,$97.42,,,,,
9502,Platelet pheresis irradiated,R,6.5903,$587.650,.,$117.53,,,,,
9503,Fr frz plasma donor retested,R,0.5487,$48.930,.,$9.79,,,,,
9504,RBC deglycerolized,R,7.3315,$653.740,.,$130.75,,,,,
9505,RBC irradiated,R,1.6734,$149.220,.,$29.85,,,,,
9507,"Platelets, pheresis",R,4.4537,$397.130,.,$79.43,,,,,
9508,Plasma 1 donor frz w/in 8 hr,R,0.9453,$84.290,.,$16.86,,,,,
9509,"Frozen plasma, pooled, sd",R,0.6988,$62.310,.,$12.47,,,,,
9510,Whole blood for transfusion,R,2.5246,$225.120,.,$45.03,,,,,
9511,Cryoprecipitate each unit,R,0.7129,$63.570,.,$12.72,,,,,
9512,RBC leukocytes reduced,R,2.0411,$182.000,.,$36.40,,,,,
9513,"Plasma, frz between 8-24hour",R,0.7973,$71.090,.,$14.22,,,,,
9514,"Plasma protein fract,5%,50ml",R,0.0905,$8.070,.,$1.62,,,,,
9515,"Platelets, each unit",R,0.8519,$75.960,.,$15.20,,,,,
9516,Plaelet rich plasma unit,R,6.2502,$557.320,.,$111.47,,,,,
9517,Red blood cells unit,R,1.6185,$144.320,.,$28.87,,,,,
9518,Washed red blood cells unit,R,4.4508,$396.870,.,$79.38,,,,,
9519,"Plasmaprotein fract,5%,250ml",R,0.8267,$73.720,.,$14.75,,,,,
9520,Blood split unit,R,1.5902,$141.800,.,$28.36,,,,,
9521,Platelets leukoreduced irrad,R,2.3034,$205.390,.,$41.08,,,,,
9522,RBC leukoreduced irradiated,R,2.8687,$255.800,.,$51.16,,,,,
9523,Cryoprecipitatereducedplasma,R,1.6519,$147.300,.,$29.46,,,,,
9524,"Blood, l/r, cmv-neg",R,1.9312,$172.200,.,$34.44,,,,,
9525,"Platelets, hla-m, l/r, unit",R,8.7193,$777.490,.,$155.50,,,,,
9526,Platelets leukocytes reduced,R,1.4105,$125.770,.,$25.16,,,,,
9527,"Blood, l/r, froz/degly/wash",R,2.7189,$242.440,.,$48.49,,,,,
9528,"Plt, aph/pher, l/r, cmv-neg",R,2.5485,$227.250,.,$45.45,,,,,
9529,"Blood, l/r, irradiated",R,0.9439,$84.170,.,$16.84,,,,,
9530,Plate pheres leukoredu irrad,R,7.5773,$675.660,.,$135.14,,,,,
9531,"Plt, pher, l/r cmv-neg, irr",R,5.1501,$459.230,.,$91.85,,,,,
9532,"RBC, frz/deg/wsh, l/r, irrad",R,5.4433,$485.370,.,$97.08,,,,,
9533,"RBC, l/r, cmv-neg, irrad",R,2.4993,$222.860,.,$44.58,,,,,
9534,Pathogen reduced plasma pool,R,0.6292,$56.110,.,$11.23,,,,,
9535,Pathogen reduced plasma sing,R,3.2806,$292.530,.,$58.51,,,,,
9536,Platelets pheresis path redu,R,6.5861,$587.280,.,$117.46,,,,,
9537,Blood component/product noc,R,0.5487,$48.930,.,$9.79,,,,,
9538,Plasma cryo redu path each,R,1.5157,$135.150,.,$27.03,,,,,
9539,Cryo fib comp path redu each,R,3.5188,$313.770,.,$62.76,,,,,
9540,Covid-19 convalescent plasma,R,4.7732,$425.620,.,$85.13,,,,,
9541,Rbc o2 co2 reduced,R,5.4627,$487.100,.,$97.42,,,,,
